0.1787271946668625
313,28,0.1417407989501953
136,52,0.14170987904071808
2,73,0.14170365035533905
237,35,0.14138855040073395
38,97,0.1411607265472412
318,108,0.1410924643278122
233,39,0.14107708632946014
221,99,0.14083777368068695
295,80,0.14082631468772888
296,77,0.14081624150276184
95,111,0.14074550569057465
219,84,0.14060914516448975
277,45,0.140385240316391
23,85,0.14035776257514954
324,64,0.1401081383228302
177,75,0.14010095596313477
308,88,0.1400982141494751
158,39,0.1399955302476883
312,27,0.13998009264469147
226,108,0.13994787633419037
39,74,0.13994364440441132
297,78,0.13992871344089508
145,64,0.13989341259002686
6,65,0.13984526693820953
73,21,0.13973969221115112
285,1,0.1396581381559372
38,4,0.1395755261182785
